x,oxygen_diffusion_profile
5.795000000000000000e+02,1.548999565387970528e-100
5.800000000000000000e+02,1.049506240388440845e-100
5.805000000000000000e+02,7.108544550080665820e-101
5.810000000000000000e+02,4.813248764829361493e-101
5.815000000000000000e+02,3.258051163725299632e-101
5.820000000000000000e+02,2.204649148539926270e-101
5.825000000000000000e+02,1.491362030807154987e-101
5.830000000000000000e+02,1.008529742667629382e-101
5.835000000000000000e+02,6.817990472051339676e-102
5.840000000000000000e+02,4.607720630530749822e-102
5.845000000000000000e+02,3.112991815607011857e-102
5.850000000000000000e+02,2.102480260989425014e-102
5.855000000000000000e+02,1.419541206705328069e-102
5.860000000000000000e+02,9.581339485881101371e-103
5.865000000000000000e+02,6.464971581526626850e-103
5.870000000000000000e+02,4.360830421589562735e-103
5.875000000000000000e+02,2.940586665009999191e-103
5.880000000000000000e+02,1.982261718256501817e-103
5.885000000000000000e+02,1.335827099131134431e-103
5.890000000000000000e+02,8.999155780795568098e-104
5.895000000000000000e+02,6.060599341041989841e-104
5.900000000000000000e+02,4.080296121364838426e-104
5.905000000000000000e+02,2.746187044825341708e-104
5.910000000000000000e+02,1.847697573203704653e-104
5.915000000000000000e+02,1.242779340822163997e-104
5.920000000000000000e+02,8.356406227156715358e-105
5.925000000000000000e+02,5.617039326217855294e-105
5.930000000000000000e+02,3.774485889789971269e-105
5.935000000000000000e+02,2.535540715215598795e-105
5.940000000000000000e+02,1.702730172598905869e-105
5.945000000000000000e+02,1.143098237507763354e-105
5.950000000000000000e+02,7.671561629018749787e-106
5.955000000000000000e+02,5.146909369539931242e-106
5.960000000000000000e+02,3.452008074383879726e-106
5.965000000000000000e+02,2.314513102975028558e-106
5.970000000000000000e+02,1.551350976313407255e-106
5.975000000000000000e+02,1.039496619570091307e-106
5.980000000000000000e+02,6.963037234447819675e-107
5.985000000000000000e+02,4.662694825463527994e-107
5.990000000000000000e+02,3.121317329749118237e-107
5.995000000000000000e+02,2.088822481451438557e-107
6.000000000000000000e+02,1.397422848299339387e-107
6.005000000000000000e+02,9.345808196762668311e-108
6.010000000000000000e+02,6.248397137546313501e-108
6.015000000000000000e+02,4.176217824098790551e-108
6.020000000000000000e+02,2.790361282013425384e-108
6.025000000000000000e+02,1.863805239919249576e-108
6.030000000000000000e+02,1.244524458222406201e-108
6.035000000000000000e+02,8.307477623771727785e-109
6.040000000000000000e+02,5.543675241779296904e-109
6.045000000000000000e+02,3.698190318485251493e-109
6.050000000000000000e+02,2.466287093762471833e-109
6.055000000000000000e+02,1.644223758522473041e-109
6.060000000000000000e+02,1.095824849701979741e-109
6.065000000000000000e+02,7.301033244578002426e-110
6.070000000000000000e+02,4.862845633247662220e-110
6.075000000000000000e+02,3.237871709287101489e-110
6.080000000000000000e+02,2.155220984987249602e-110
6.085000000000000000e+02,1.434125021632325207e-110
6.090000000000000000e+02,9.539931921710405319e-111
6.095000000000000000e+02,6.344050249765835008e-111
6.100000000000000000e+02,4.217460749544064715e-111
6.105000000000000000e+02,2.802841899874191861e-111
6.110000000000000000e+02,1.862126967017561927e-111
6.115000000000000000e+02,1.236753461785509929e-111
6.120000000000000000e+02,8.211455746566975492e-112
6.125000000000000000e+02,5.450299599409317343e-112
6.130000000000000000e+02,3.616461217586740899e-112
6.135000000000000000e+02,2.398890838644951331e-112
6.140000000000000000e+02,1.590744451897803775e-112
6.145000000000000000e+02,1.054517099270068490e-112
6.150000000000000000e+02,6.988277359486016964e-113
6.155000000000000000e+02,4.629669179045478891e-113
6.160000000000000000e+02,3.066148061844937146e-113
6.165000000000000000e+02,2.030016862370495329e-113
6.170000000000000000e+02,1.343598613701643079e-113
6.175000000000000000e+02,8.890022252660129956e-114
6.180000000000000000e+02,5.880301154384052009e-114
6.185000000000000000e+02,3.888299676171701115e-114
6.190000000000000000e+02,2.570297240344600131e-114
6.195000000000000000e+02,1.698519164063799100e-114
6.200000000000000000e+02,1.122072848484470587e-114
6.205000000000000000e+02,7.410289537155472083e-115
6.210000000000000000e+02,4.892297319029750172e-115
6.215000000000000000e+02,3.228896095793939753e-115
6.220000000000000000e+02,2.130388846560758914e-115
6.225000000000000000e+02,1.405164898717244734e-115
6.230000000000000000e+02,9.265296645275958216e-116
6.235000000000000000e+02,6.107380927266027015e-116
6.240000000000000000e+02,4.024522433935659440e-116
6.245000000000000000e+02,2.651168808059662479e-116
6.250000000000000000e+02,1.745919097729182013e-116
6.255000000000000000e+02,1.149408952096871057e-116
6.260000000000000000e+02,7.564648994924906308e-117
6.265000000000000000e+02,4.976989837554272859e-117
6.270000000000000000e+02,3.273471121632592625e-117
6.275000000000000000e+02,2.152355883383370116e-117
6.280000000000000000e+02,1.414762298691137700e-117
6.285000000000000000e+02,9.296441124322750567e-118
6.290000000000000000e+02,6.106801983139079165e-118
6.295000000000000000e+02,4.010281353052259333e-118
6.300000000000000000e+02,2.632690210987036504e-118
6.305000000000000000e+02,1.727780649564614852e-118
6.310000000000000000e+02,1.133551888991730070e-118
6.315000000000000000e+02,7.434609750628886594e-119
6.320000000000000000e+02,4.874599530166338785e-119
6.325000000000000000e+02,3.195094603659895285e-119
6.330000000000000000e+02,2.093594341971971607e-119
6.335000000000000000e+02,1.371403980385617063e-119
6.340000000000000000e+02,8.980537931411253629e-120
6.345000000000000000e+02,5.878999109649805689e-120
6.350000000000000000e+02,3.847410757765419869e-120
6.355000000000000000e+02,2.517084840251595314e-120
6.360000000000000000e+02,1.646233034456430766e-120
6.365000000000000000e+02,1.076338687332808155e-120
6.370000000000000000e+02,7.035108337156575672e-121
6.375000000000000000e+02,4.596813144738609833e-121
6.380000000000000000e+02,3.002666881050519131e-121
6.385000000000000000e+02,1.960747727700710878e-121
6.390000000000000000e+02,1.279972299996894402e-121
6.395000000000000000e+02,8.353023956071038600e-122
6.400000000000000000e+02,5.449431636131787137e-122
6.405000000000000000e+02,3.554045939720252895e-122
6.410000000000000000e+02,2.317177130078973226e-122
6.415000000000000000e+02,1.510288162289842012e-122
6.420000000000000000e+02,9.840673276172644434e-123
6.425000000000000000e+02,6.409944037356556768e-123
6.430000000000000000e+02,4.173958381231611377e-123
6.435000000000000000e+02,2.717105260724276290e-123
6.440000000000000000e+02,1.768191529300478638e-123
6.445000000000000000e+02,1.150314680939113179e-123
6.450000000000000000e+02,7.481153310675935129e-124
6.455000000000000000e+02,4.863904100322491012e-124
6.460000000000000000e+02,3.161302318083227361e-124
6.465000000000000000e+02,2.054053043685146736e-124
6.470000000000000000e+02,1.334202957513312160e-124
6.475000000000000000e+02,8.663567912806106256e-125
6.480000000000000000e+02,5.623883699942651676e-125
6.485000000000000000e+02,3.649560443988302225e-125
6.490000000000000000e+02,2.367606341943416542e-125
6.495000000000000000e+02,1.535476427327912930e-125
6.500000000000000000e+02,9.955006747114139541e-126
6.505000000000000000e+02,6.452154099988904627e-126
6.510000000000000000e+02,4.180542977477241039e-126
6.515000000000000000e+02,2.707855363947252873e-126
6.520000000000000000e+02,1.753408329575648657e-126
6.525000000000000000e+02,1.135025240489248320e-126
6.530000000000000000e+02,7.345017702438930114e-127
6.535000000000000000e+02,4.751656840954074585e-127
6.540000000000000000e+02,3.072997498685892412e-127
6.545000000000000000e+02,1.986754849392828933e-127
6.550000000000000000e+02,1.284077733286316290e-127
6.555000000000000000e+02,8.296660672271972604e-128
6.560000000000000000e+02,5.358957860806324247e-128
6.565000000000000000e+02,3.460368725627249627e-128
6.570000000000000000e+02,2.233723730368691179e-128
6.575000000000000000e+02,1.441456705277838370e-128
6.580000000000000000e+02,9.299055369278745639e-129
6.585000000000000000e+02,5.997098363929869850e-129
6.590000000000000000e+02,3.866416537067552225e-129
6.595000000000000000e+02,2.491961093649353550e-129
6.600000000000000000e+02,1.605606239257821999e-129
6.605000000000000000e+02,1.034194038216423042e-129
6.610000000000000000e+02,6.659325254803823791e-130
6.615000000000000000e+02,4.286705622533055817e-130
6.620000000000000000e+02,2.758559472084607563e-130
6.625000000000000000e+02,1.774623879507779227e-130
6.630000000000000000e+02,1.141288894341580322e-130
6.635000000000000000e+02,7.337534956140829818e-131
6.640000000000000000e+02,4.715960062835812243e-131
6.645000000000000000e+02,3.030089237449056104e-131
6.650000000000000000e+02,1.946283520839591994e-131
6.655000000000000000e+02,1.249747279597198231e-131
6.660000000000000000e+02,8.022389135514792717e-132
6.665000000000000000e+02,5.148144154851786796e-132
6.670000000000000000e+02,3.302654527640489469e-132
6.675000000000000000e+02,2.118073803361302094e-132
6.680000000000000000e+02,1.357952398600723683e-132
6.685000000000000000e+02,8.703492143803919687e-133
6.690000000000000000e+02,5.576582040670625772e-133
6.695000000000000000e+02,3.571973518924393349e-133
6.700000000000000000e+02,2.287251745265489076e-133
6.705000000000000000e+02,1.464149180378896607e-133
6.710000000000000000e+02,9.369627716716925588e-134
6.715000000000000000e+02,5.994114152545981242e-134
6.720000000000000000e+02,3.833481506603362449e-134
6.725000000000000000e+02,2.450910465384926093e-134
6.730000000000000000e+02,1.566488649778702787e-134
6.735000000000000000e+02,1.000904894294660392e-134
6.740000000000000000e+02,6.393286242322601163e-135
6.745000000000000000e+02,4.082453843598631118e-135
6.750000000000000000e+02,2.606058958404732617e-135
6.755000000000000000e+02,1.663079581539722660e-135
6.760000000000000000e+02,1.060981202010921919e-135
6.765000000000000000e+02,6.766564594186100489e-136
6.770000000000000000e+02,4.314144438742808745e-136
6.775000000000000000e+02,2.749711051357505712e-136
6.780000000000000000e+02,1.752045527741460170e-136
6.785000000000000000e+02,1.116014115694814602e-136
6.790000000000000000e+02,7.106569083638290579e-137
6.795000000000000000e+02,4.523934336615983949e-137
6.800000000000000000e+02,2.878979954165140506e-137
6.805000000000000000e+02,1.831584877241352598e-137
6.810000000000000000e+02,1.164880938672815516e-137
6.815000000000000000e+02,7.406314198630078371e-138
6.820000000000000000e+02,4.707483984565971571e-138
6.825000000000000000e+02,2.991174278778845102e-138
6.830000000000000000e+02,1.900031292536510501e-138
6.835000000000000000e+02,1.206551825479742651e-138
6.840000000000000000e+02,7.659447116121129763e-139
6.845000000000000000e+02,4.860882222021009272e-139
6.850000000000000000e+02,3.083891090155906961e-139
6.855000000000000000e+02,1.955911704640433718e-139
6.860000000000000000e+02,1.240125850745865310e-139
6.865000000000000000e+02,7.860471531598992250e-140
6.870000000000000000e+02,4.980784862078923665e-140
6.875000000000000000e+02,3.155101502281668516e-140
6.880000000000000000e+02,1.997999049571794475e-140
6.885000000000000000e+02,1.264863414828599238e-140
6.890000000000000000e+02,8.004946229491833887e-141
6.895000000000000000e+02,5.064536006895699005e-141
6.900000000000000000e+02,3.203224559463645394e-141
6.905000000000000000e+02,2.025357108301952586e-141
6.910000000000000000e+02,1.280213357212022575e-141
6.915000000000000000e+02,8.089648367549566396e-142
6.920000000000000000e+02,5.110265945330353644e-142
6.925000000000000000e+02,3.227185642137105350e-142
6.930000000000000000e+02,2.037375159618021649e-142
6.935000000000000000e+02,1.285833388205646351e-142
6.940000000000000000e+02,8.112693083323340585e-143
6.945000000000000000e+02,5.116960588661352509e-143
6.950000000000000000e+02,3.226456381190497238e-143
6.955000000000000000e+02,2.033790653182197634e-143
6.960000000000000000e+02,1.281602780395723124e-143
6.965000000000000000e+02,8.073603219612884171e-144
6.970000000000000000e+02,5.084498841192061815e-144
6.975000000000000000e+02,3.201074009508028768e-144
6.980000000000000000e+02,2.014698726936430483e-144
6.985000000000000000e+02,1.267626662613372747e-144
6.990000000000000000e+02,7.973325567363966964e-145
6.995000000000000000e+02,5.013655983499420884e-145
7.000000000000000000e+02,3.151639162028464199e-145
7.005000000000000000e+02,1.980548088099643512e-145
7.010000000000000000e+02,1.244231704148531866e-145
7.015000000000000000e+02,7.814192864647311066e-146
7.020000000000000000e+02,4.906072953750186687e-146
7.025000000000000000e+02,3.079292282926274175e-146
7.030000000000000000e+02,1.932123503170803922e-146
7.035000000000000000e+02,1.211953435286892558e-146
7.040000000000000000e+02,7.599833675442383424e-147
7.045000000000000000e+02,4.764193223533451411e-147
7.050000000000000000e+02,2.985669932171086938e-147
7.055000000000000000e+02,1.870515849982563604e-147
7.060000000000000000e+02,1.171515890686058827e-147
7.065000000000000000e+02,7.335035005235440508e-148
7.070000000000000000e+02,4.591170655748897326e-148
7.075000000000000000e+02,2.872843326723082715e-148
7.080000000000000000e+02,1.797081326034831495e-148
7.085000000000000000e+02,1.123804654927234893e-148
7.090000000000000000e+02,7.025564908368461844e-149
7.095000000000000000e+02,4.390753190279379683e-149
7.100000000000000000e+02,2.743242334726361549e-149
7.105000000000000000e+02,1.713391939804521880e-149
7.110000000000000000e+02,1.069834709092255940e-149
7.115000000000000000e+02,6.677964249292186575e-150
7.120000000000000000e+02,4.167148334996880432e-150
7.125000000000000000e+02,2.599568808353551299e-150
7.130000000000000000e+02,1.621179802234562558e-150
7.135000000000000000e+02,1.010714703797902576e-150
7.140000000000000000e+02,6.299318081441619893e-151
7.145000000000000000e+02,3.924877178396312484e-151
7.150000000000000000e+02,2.444703554132533561e-151
7.155000000000000000e+02,1.522277962442206940e-151
7.160000000000000000e+02,9.476094056574668660e-152
7.165000000000000000e+02,5.897017737129855237e-152
7.170000000000000000e+02,3.668623950552096572e-152
7.175000000000000000e+02,2.281611380555258306e-152
7.180000000000000000e+02,1.418560586078429968e-152
7.185000000000000000e+02,8.817020767685083034e-153
7.190000000000000000e+02,5.478524665800336924e-153
7.195000000000000000e+02,3.403088039034492637e-153
7.200000000000000000e+02,2.113248534341191931e-153
7.205000000000000000e+02,1.311885161076346236e-153
7.210000000000000000e+02,8.141584549028202412e-154
7.215000000000000000e+02,5.051146353625879237e-154
7.220000000000000000e+02,3.132844845659528063e-154
7.225000000000000000e+02,1.942476461442710104e-154
7.230000000000000000e+02,1.204039150271254840e-154
7.235000000000000000e+02,7.460938174281575932e-155
7.240000000000000000e+02,4.621833387924379278e-155
7.245000000000000000e+02,2.862221006054206814e-155
7.250000000000000000e+02,1.771985246139078792e-155
7.255000000000000000e+02,1.096693120252316228e-155
7.260000000000000000e+02,6.785443525501804392e-156
7.265000000000000000e+02,4.197005014689112812e-156
7.270000000000000000e+02,2.595188366131863107e-156
7.275000000000000000e+02,1.604229343453593802e-156
7.280000000000000000e+02,9.913618949099456667e-157
7.285000000000000000e+02,6.124437494335577020e-157
7.290000000000000000e+02,3.782408520669534431e-157
7.295000000000000000e+02,2.335279810619825475e-157
7.300000000000000000e+02,1.441377386385871518e-157
7.305000000000000000e+02,8.893747487301657425e-158
7.310000000000000000e+02,5.486055785506949199e-158
7.315000000000000000e+02,3.383015608049143045e-158
7.320000000000000000e+02,2.085528667060188172e-158
7.325000000000000000e+02,1.285276982139897279e-158
7.330000000000000000e+02,7.918551080110080486e-159
7.335000000000000000e+02,4.877116897096904528e-159
7.340000000000000000e+02,3.002956772979763151e-159
7.345000000000000000e+02,1.848432059632188520e-159
7.350000000000000000e+02,1.137434569909450614e-159
7.355000000000000000e+02,6.997097045198071557e-160
7.360000000000000000e+02,4.303065302603515095e-160
7.365000000000000000e+02,2.645492688173936215e-160
7.370000000000000000e+02,1.625937345948685740e-160
7.375000000000000000e+02,9.990096488714919223e-161
7.380000000000000000e+02,6.136266572968311373e-161
7.385000000000000000e+02,3.767969991152939240e-161
7.390000000000000000e+02,2.313019839857361388e-161
7.395000000000000000e+02,1.419449705924563631e-161
7.400000000000000000e+02,8.708220401913223515e-162
7.405000000000000000e+02,5.340815688987023278e-162
7.410000000000000000e+02,3.274572179485542871e-162
7.415000000000000000e+02,2.007106265637913792e-162
7.420000000000000000e+02,1.229858114362407655e-162
7.425000000000000000e+02,7.533703495945397612e-163
7.430000000000000000e+02,4.613504286597466456e-163
7.435000000000000000e+02,2.824374284413814635e-163
7.440000000000000000e+02,1.728552233380683953e-163
7.445000000000000000e+02,1.057576345956508658e-163
7.450000000000000000e+02,6.468594622796574332e-164
7.455000000000000000e+02,3.955279251962782281e-164
7.460000000000000000e+02,2.417761174980361908e-164
7.465000000000000000e+02,1.477470109062026885e-164
7.470000000000000000e+02,9.025953396087295416e-165
7.475000000000000000e+02,5.512347312523478845e-165
7.480000000000000000e+02,3.365496828321504201e-165
7.485000000000000000e+02,2.054144296340307727e-165
7.490000000000000000e+02,1.253377469558758449e-165
7.495000000000000000e+02,7.645431756773018199e-166
7.500000000000000000e+02,4.662205034159756813e-166
7.505000000000000000e+02,2.842169441611377089e-166
7.510000000000000000e+02,1.732119415764258133e-166
7.515000000000000000e+02,1.055297683876246406e-166
7.520000000000000000e+02,6.427490666265125875e-167
7.525000000000000000e+02,3.913607453420826644e-167
7.530000000000000000e+02,2.382223102184799743e-167
7.535000000000000000e+02,1.449629394990157859e-167
7.540000000000000000e+02,8.818626532105330912e-168
7.545000000000000000e+02,5.363080885809130718e-168
7.550000000000000000e+02,3.260597562730133111e-168
7.555000000000000000e+02,1.981753034991367080e-168
7.560000000000000000e+02,1.204124430415245616e-168
7.565000000000000000e+02,7.314130939197466820e-169
7.570000000000000000e+02,4.441438417401216245e-169
7.575000000000000000e+02,2.696212595555342774e-169
7.580000000000000000e+02,1.636267181419911062e-169
7.585000000000000000e+02,9.927135010905848058e-170
7.590000000000000000e+02,6.020925903946711035e-170
7.595000000000000000e+02,3.650667724392853664e-170
7.600000000000000000e+02,2.212845144629048959e-170
7.605000000000000000e+02,1.340909465827116972e-170
7.610000000000000000e+02,8.123022025859802024e-171
7.615000000000000000e+02,4.919325610735431953e-171
7.620000000000000000e+02,2.978264716130384315e-171
7.625000000000000000e+02,1.802564589269091725e-171
7.630000000000000000e+02,1.090657047343492120e-171
7.635000000000000000e+02,6.597136107269554980e-172
7.640000000000000000e+02,3.989262016988873274e-172
7.645000000000000000e+02,2.411568414015706818e-172
7.650000000000000000e+02,1.457392543252730706e-172
7.655000000000000000e+02,8.804880260382302678e-173
7.660000000000000000e+02,5.317902177867827798e-173
7.665000000000000000e+02,3.210903377875939440e-173
7.670000000000000000e+02,1.938135589225210908e-173
7.675000000000000000e+02,1.169529353158014625e-173
7.680000000000000000e+02,7.055181173241193527e-174
7.685000000000000000e+02,4.254762407382614144e-174
7.690000000000000000e+02,2.565148891950073512e-174
7.695000000000000000e+02,1.546037378816428798e-174
7.700000000000000000e+02,9.315315556211309084e-175
7.705000000000000000e+02,5.611065609003925323e-175
7.710000000000000000e+02,3.378806652827552262e-175
7.715000000000000000e+02,2.034002941010306926e-175
7.720000000000000000e+02,1.224080779146398221e-175
7.725000000000000000e+02,7.364425459683505902e-176
7.730000000000000000e+02,4.429329379499823359e-176
7.735000000000000000e+02,2.663222317710150222e-176
7.740000000000000000e+02,1.600837422721144298e-176
7.745000000000000000e+02,9.619609026390954835e-177
7.750000000000000000e+02,5.778804794964660312e-177
7.755000000000000000e+02,3.470476133808507681e-177
7.760000000000000000e+02,2.083581814605326918e-177
7.765000000000000000e+02,1.250554251360862178e-177
7.770000000000000000e+02,7.503519617828815671e-178
7.775000000000000000e+02,4.500886262656030223e-178
7.780000000000000000e+02,2.698992075832182833e-178
7.785000000000000000e+02,1.617989725807944588e-178
7.790000000000000000e+02,9.696623043717028779e-179
7.795000000000000000e+02,5.809461705164982141e-179
7.800000000000000000e+02,3.479540736033164904e-179
7.805000000000000000e+02,2.083428654464381087e-179
7.810000000000000000e+02,1.247113672166649147e-179
7.815000000000000000e+02,7.462840710332242988e-180
7.820000000000000000e+02,4.464502307230705379e-180
7.825000000000000000e+02,2.670008868930900792e-180
7.830000000000000000e+02,1.596331754703762461e-180
7.835000000000000000e+02,9.541231265497834786e-181
7.840000000000000000e+02,5.701072154308389959e-181
7.845000000000000000e+02,3.405489314647143995e-181
7.850000000000000000e+02,2.033636836720041742e-181
7.855000000000000000e+02,1.214054536047576986e-181
7.860000000000000000e+02,7.245592983128984373e-182
7.865000000000000000e+02,4.322954244867897446e-182
7.870000000000000000e+02,2.578447745401867357e-182
7.875000000000000000e+02,1.537471397844761606e-182
7.880000000000000000e+02,9.164880262983469351e-183
7.885000000000000000e+02,5.461571321581326570e-183
7.890000000000000000e+02,3.253715015737200632e-183
7.895000000000000000e+02,1.937815950129984570e-183
7.900000000000000000e+02,1.153763186928021511e-183
7.905000000000000000e+02,6.867394410562319269e-184
7.910000000000000000e+02,4.086377545344438993e-184
7.915000000000000000e+02,2.430839012203167150e-184
7.920000000000000000e+02,1.445590017796126035e-184
7.925000000000000000e+02,8.594197750537010833e-185
7.930000000000000000e+02,5.107834623054802981e-185
7.935000000000000000e+02,3.034866700751302877e-185
7.940000000000000000e+02,1.802659682220082783e-185
7.945000000000000000e+02,1.070432353926286966e-185
7.950000000000000000e+02,6.354422539385499346e-186
7.955000000000000000e+02,3.771067953844506862e-186
7.960000000000000000e+02,2.237299145716516838e-186
7.965000000000000000e+02,1.326951989131799538e-186
7.970000000000000000e+02,7.867882072239599278e-187
7.975000000000000000e+02,4.663714728734828223e-187
7.980000000000000000e+02,2.763615636827809675e-187
7.985000000000000000e+02,1.637174070643920330e-187
7.990000000000000000e+02,9.695800063367086847e-188
7.995000000000000000e+02,5.740424994283183139e-188
8.000000000000000000e+02,3.397629888443374520e-188
8.005000000000000000e+02,2.010387341412929998e-188
8.010000000000000000e+02,1.189200516332651718e-188
8.015000000000000000e+02,7.032376876805233777e-189
8.020000000000000000e+02,4.157391369022215540e-189
8.025000000000000000e+02,2.457035505078211761e-189
8.030000000000000000e+02,1.451689475613206869e-189
8.035000000000000000e+02,8.574480617062744412e-190
8.040000000000000000e+02,5.063067772969062894e-190
8.045000000000000000e+02,2.988763195018380141e-190
8.050000000000000000e+02,1.763766723827090715e-190
8.055000000000000000e+02,1.040549344904246854e-190
8.060000000000000000e+02,6.137000200171164404e-191
8.065000000000000000e+02,3.618441380341832397e-191
8.070000000000000000e+02,2.132843140422160019e-191
8.075000000000000000e+02,1.256806122463803370e-191
8.080000000000000000e+02,7.403714777979425858e-192
8.085000000000000000e+02,4.360166932521581796e-192
8.090000000000000000e+02,2.567016288634230406e-192
8.095000000000000000e+02,1.510866969961354906e-192
8.100000000000000000e+02,8.889881031796445268e-193
8.105000000000000000e+02,5.229230863345499440e-193
8.110000000000000000e+02,3.075047662891041926e-193
8.115000000000000000e+02,1.807748798894520617e-193
8.120000000000000000e+02,1.062420716290309364e-193
8.125000000000000000e+02,6.242049710178930320e-194
8.130000000000000000e+02,3.666318446633860400e-194
8.135000000000000000e+02,2.152808691837231668e-194
8.140000000000000000e+02,1.263726261381884931e-194
8.145000000000000000e+02,7.416054726973683196e-195
8.150000000000000000e+02,4.350760823908703424e-195
8.155000000000000000e+02,2.551701596243944353e-195
8.160000000000000000e+02,1.496121895760672361e-195
8.165000000000000000e+02,8.769533974705264920e-196
8.170000000000000000e+02,5.138762171176601501e-196
8.175000000000000000e+02,3.010322427250185020e-196
8.180000000000000000e+02,1.762950129449984786e-196
8.185000000000000000e+02,1.032142312302528284e-196
8.190000000000000000e+02,6.041039901497685423e-197
8.195000000000000000e+02,3.534731404390353995e-197
8.200000000000000000e+02,2.067634401970695457e-197
8.205000000000000000e+02,1.209104179749909948e-197
8.210000000000000000e+02,7.068485352283601262e-198
8.215000000000000000e+02,4.131061820153323957e-198
8.220000000000000000e+02,2.413624706418177085e-198
8.225000000000000000e+02,1.409777364425478285e-198
8.230000000000000000e+02,8.231975904215631190e-199
8.235000000000000000e+02,4.805409910914888338e-199
8.240000000000000000e+02,2.804333150591437399e-199
8.245000000000000000e+02,1.636068993272197454e-199
8.250000000000000000e+02,9.542155488574966195e-200
8.255000000000000000e+02,5.563707069449078310e-200
8.260000000000000000e+02,3.243059677550976513e-200
8.265000000000000000e+02,1.889811845774322339e-200
8.270000000000000000e+02,1.100918476963946104e-200
8.275000000000000000e+02,6.411575293939928489e-201
8.280000000000000000e+02,3.732908547787315565e-201
8.285000000000000000e+02,2.172716169715212619e-201
8.290000000000000000e+02,1.264246355423511210e-201
8.295000000000000000e+02,7.354167496357434584e-202
8.300000000000000000e+02,4.276696602987787243e-202
8.305000000000000000e+02,2.486317057352820420e-202
8.310000000000000000e+02,1.445032934759855345e-202
8.315000000000000000e+02,8.395995072387210271e-203
8.320000000000000000e+02,4.876854774639680771e-203
8.325000000000000000e+02,2.831918268400003543e-203
8.330000000000000000e+02,1.643973739850925848e-203
8.335000000000000000e+02,9.540745939142268500e-204
8.340000000000000000e+02,5.535324753624790037e-204
8.345000000000000000e+02,3.210533640668498389e-204
8.350000000000000000e+02,1.861592900258118461e-204
8.355000000000000000e+02,1.079109704368090317e-204
8.360000000000000000e+02,6.253453180904089406e-205
8.365000000000000000e+02,3.622827475824943388e-205
8.370000000000000000e+02,2.098209619784346064e-205
8.375000000000000000e+02,1.214852609860482407e-205
8.380000000000000000e+02,7.031886133445389146e-206
8.385000000000000000e+02,4.069055514398473120e-206
8.390000000000000000e+02,2.353905222245755610e-206
8.395000000000000000e+02,1.361312797140224728e-206
8.400000000000000000e+02,7.870467041321813168e-207
8.405000000000000000e+02,4.549008308258800250e-207
8.410000000000000000e+02,2.628491813863642770e-207
8.415000000000000000e+02,1.518344170110516107e-207
8.420000000000000000e+02,8.768141458544739609e-208
8.425000000000000000e+02,5.061958947428827629e-208
8.430000000000000000e+02,2.921483678786804116e-208
8.435000000000000000e+02,1.685629449931321879e-208
8.440000000000000000e+02,9.722872299523299500e-209
8.445000000000000000e+02,5.606617189048740010e-209
8.450000000000000000e+02,3.232072566289176515e-209
8.455000000000000000e+02,1.862666927568235298e-209
8.460000000000000000e+02,1.073156922486305614e-209
8.465000000000000000e+02,6.181092058601416234e-210
8.470000000000000000e+02,3.559108030232347082e-210
8.475000000000000000e+02,2.048760217882163513e-210
8.480000000000000000e+02,1.179003579761048692e-210
8.485000000000000000e+02,6.782864938203834346e-211
8.490000000000000000e+02,3.901083938759898956e-211
8.495000000000000000e+02,2.243011633798410753e-211
8.500000000000000000e+02,1.289293782166409265e-211
8.505000000000000000e+02,7.408775017666854626e-212
8.510000000000000000e+02,4.256132181857273832e-212
8.515000000000000000e+02,2.444319741447081236e-212
8.520000000000000000e+02,1.403379591128099294e-212
8.525000000000000000e+02,8.055018758294879464e-213
8.530000000000000000e+02,4.622024465295758896e-213
8.535000000000000000e+02,2.651381572129203157e-213
8.540000000000000000e+02,1.520500482446948401e-213
8.545000000000000000e+02,8.717164708076962625e-214
8.550000000000000000e+02,4.996182892744238038e-214
8.555000000000000000e+02,2.862699855518139041e-214
8.560000000000000000e+02,1.639788143098800097e-214
8.565000000000000000e+02,9.390184615252334453e-215
8.570000000000000000e+02,5.375699807030747720e-215
8.575000000000000000e+02,3.076595502994318370e-215
8.580000000000000000e+02,1.760274239275692130e-215
8.585000000000000000e+02,1.006850132477972546e-215
8.590000000000000000e+02,5.757367092648895374e-216
8.595000000000000000e+02,3.291225414132164658e-216
8.600000000000000000e+02,1.880901173339432305e-216
8.605000000000000000e+02,1.074605342277344019e-216
8.610000000000000000e+02,6.137714842941475561e-217
8.615000000000000000e+02,3.504605508093485995e-217
8.620000000000000000e+02,2.000535749401251036e-217
8.625000000000000000e+02,1.141637603510582791e-217
8.630000000000000000e+02,6.513058977353369448e-218
8.635000000000000000e+02,3.714638701142351133e-218
8.640000000000000000e+02,2.117985565012040606e-218
8.645000000000000000e+02,1.207269660896278488e-218
8.650000000000000000e+02,6.879557068835925380e-219
8.655000000000000000e+02,3.919147368689634176e-219
8.660000000000000000e+02,2.232017843988382426e-219
8.665000000000000000e+02,1.270804393341038742e-219
8.670000000000000000e+02,7.233271322219254599e-220
8.675000000000000000e+02,4.115909652806377229e-220
8.680000000000000000e+02,2.341380327040795386e-220
8.685000000000000000e+02,1.331536811157088914e-220
8.690000000000000000e+02,7.570237345060085383e-221
8.695000000000000000e+02,4.302698811862743801e-221
8.700000000000000000e+02,2.444823747026737550e-221
